UoFKey,UoFNumber,RDNumber,IncidentDate,Location,Beat,Officer Identifier,SubjectKey,SubjAgeatTOI,SubjRace,SubjGender,ForceLevel,ForceType,Description
1545,11F-1388,11-057988,11/30/2011 22:46,"4700 Foothill Blvd,     ",,786,5498,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1545,11F-1388,11-057988,11/30/2011 22:46,"4700 Foothill Blvd,     ",,627,5498,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1545,11F-1388,11-057988,11/30/2011 22:46,"4700 Foothill Blvd,     ",,2170,5498,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1538,11F-1323,11-058260,12/2/2011 17:00,"1400 85th Ave,     ",,701,5484,111,Unknown,Female,Level 3,21,On-Duty Firearm Discharge at  Animal Other than Dispatching Injured
1540,11F-1350,11-061070,12/19/2011 22:02,4500 San Leandro Blvd     ,,693,5489,35,Black,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
1548,11F-1478,11-061741,12/23/2011 22:49,1400 34th St     ,,3158,5521,47,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1541,11F-1383,11-061749,12/24/2011 0:22,8300 International Blvd     ,,1257,5491,30,Black,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
1542,11F-1384,11-061829,12/24/2011 16:10,8700 Hillside St     ,,2895,5494,111,Black,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
1543,11F-1385,11-062071,12/26/2011 15:55,900 Market St     ,,2767,5495,21,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3013,5669,36,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3013,5670,41,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3013,5668,38,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,650,5669,36,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,650,5670,41,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,650,5668,38,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3117,5669,36,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3117,5670,41,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3117,5668,38,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3029,5669,36,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3029,5670,41,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1562,12F-0012,12-000012,1/1/2012 1:06,500 Fairmont Ave     ,,3029,5668,38,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2821,5661,24,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2821,5662,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,3154,5661,24,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,3154,5662,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2688,5661,24,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2688,5662,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2805,5661,24,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2805,5662,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,3112,5661,24,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,3112,5662,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2969,5661,24,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2969,5662,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2971,5661,24,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1561,12F-0011,12-000014,1/1/2012 1:35,1600 5th Ave     ,,2971,5662,27,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,3110,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,1840,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,560,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,2962,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,890,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,3119,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,1252,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1560,12F-0010,12-000060,1/1/2012 7:41,21st St & Curtis St    ,,577,5660,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1580,12F-0030,12-000034,1/1/2012 15:20,7000 Coliseum Way     ,,797,5730,49,Hispanic,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1580,12F-0030,12-000034,1/1/2012 15:20,7000 Coliseum Way     ,,1708,5730,49,Hispanic,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1564,12F-0014,12-000216,1/2/2012 10:00,2000 24th Ave     ,,3104,5676,34,Black,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1564,12F-0014,12-000216,1/2/2012 10:00,2000 24th Ave     ,,3138,5676,34,Black,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1571,12F-0021,12-000337,1/3/2012 9:35,3900 Quigley St     ,,1704,5698,21,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1571,12F-0021,12-000337,1/3/2012 9:35,3900 Quigley St     ,,1410,5698,21,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1571,12F-0021,12-000337,1/3/2012 9:35,3900 Quigley St     ,,3119,5698,21,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1571,12F-0021,12-000337,1/3/2012 9:35,3900 Quigley St     ,,1151,5698,21,White,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1565,12F-0015,12-000429,1/3/2012 17:46,4500 International Blvd     ,,2894,5680,26,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1598,12F-0048,12-000483,1/3/2012 23:20,5000 Ygnacio Ave     ,,3045,5916,16,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1598,12F-0048,12-000483,1/3/2012 23:20,5000 Ygnacio Ave     ,,3045,5915,37,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,1588,5711,18,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,1588,5710,19,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,390,5711,18,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,390,5710,19,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,1410,5711,18,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,1410,5710,19,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,1151,5711,18,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1574,12F-0024,12-000581,1/4/2012 14:25,3000 Parker Ave     ,,1151,5710,19,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1577,12F-0027,12-000665,1/4/2012 20:04,2900 Linden St     ,,880,5725,45,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1579,12F-0029,12-000692,1/4/2012 22:59,Frank Ogawa Plaza     ,,708,5729,38,White,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1579,12F-0029,12-000692,1/4/2012 22:59,Frank Ogawa Plaza     ,,2757,5729,38,White,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1579,12F-0029,12-000692,1/4/2012 22:59,Frank Ogawa Plaza     ,,573,5729,38,White,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,612,5724,23,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,612,5723,32,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,612,5722,32,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,1843,5724,23,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,1843,5723,32,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,1843,5722,32,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,2700,5724,23,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,2700,5723,32,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,2700,5722,32,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,978,5724,23,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,978,5723,32,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1576,12F-0026,11-028905,1/5/2012 15:05,7000 MacArthur      ,,978,5722,32,Black,Female,Level 4,22,Intentionally Pointing a Firearm at a Person
1570,12F-0020,12-000812,1/5/2012 16:35,0 Frank Ogawa Plaza     ,,556,5696,27,White,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1570,12F-0020,12-000812,1/5/2012 16:35,0 Frank Ogawa Plaza     ,,563,5696,27,White,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1570,12F-0020,12-000812,1/5/2012 16:35,0 Frank Ogawa Plaza     ,,3031,5697,37,White,Male,Level 4,26-16,Level 4-Weaponless Defense Technique Other than for Control Hold
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,2821,5705,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,2821,5706,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,2680,5705,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,2680,5706,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,2700,5705,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,2700,5706,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,978,5705,21,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1573,12F-0023,12-000844,1/5/2012 19:40,1500 80th Ave     ,,978,5706,22,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,2750,5635,18,Black,Female,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1436,5635,18,Black,Female,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,709,5634,27,Black,Male,Level 2,12,Impact/Impromptu Weapon with Contact - Regardless of Injury
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,709,5634,27,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,709,5634,27,Black,Male,Level 3,19,Non-Striking Use of Baton
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,709,5634,27,Black,Male,Level 4,23,"Weaponless Defense Technique applied to a vulnerable area, excluding strikes (e.g., hair grab, pressure to mastoid, shoulder grab)"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,701,5635,18,Black,Female,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5636,18,Black,Female,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5636,18,Black,Female,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5635,18,Black,Female,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5635,18,Black,Female,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5636,18,Black,Female,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5636,18,Black,Female,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5635,18,Black,Female,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1447,5635,18,Black,Female,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1747,5634,27,Black,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,1747,5634,27,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,2176,5637,25,Black,Male,Level 3,11,"If Taser® Probes Impact Clothing, Penetrates Skin, or Push Stun"
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,2176,5637,25,Black,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1554,12F-0004,12-000990,1/6/2012 16:54,1800 64th Ave     ,,2176,5637,25,Black,Male,Level 4,25,"Weaponless Control Technique Control Hold with no injury or complaint of injury (Bent Wrist, Twist Lock, Arm-Bar)"
1569,12F-0019,12-001050,1/6/2012 23:21,1400 47th Ave     ,,3036,5690,45,Black,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1568,12F-0018,12-001055,1/7/2012 0:51,1300 93rd Ave     ,,1257,5689,34,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1568,12F-0018,12-001055,1/7/2012 0:51,1300 93rd Ave     ,,1257,5688,30,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1568,12F-0018,12-001055,1/7/2012 0:51,1300 93rd Ave     ,,796,5689,34,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1568,12F-0018,12-001055,1/7/2012 0:51,1300 93rd Ave     ,,796,5688,30,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1568,12F-0018,12-001055,1/7/2012 0:51,1300 93rd Ave     ,,600,5689,34,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1568,12F-0018,12-001055,1/7/2012 0:51,1300 93rd Ave     ,,600,5688,30,Hispanic,Male,Level 4,22,Intentionally Pointing a Firearm at a Person
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,1192,5604,25,White,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,1192,5618,23,White,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,855,5597,112,White,Male,Level 2,12,Impact/Impromptu Weapon with Contact - Regardless of Injury
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,855,5614,112,White,Male,Level 2,12,Impact/Impromptu Weapon with Contact - Regardless of Injury
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,2767,5602,112,White,Female,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,797,5610,25,Hispanic,Female,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,797,5618,23,White,Male,Level 3,16,Weaponless Defense Technique Other than for Control Hold
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,1681,5596,112,White,Male,Level 3,19,Non-Striking Use of Baton
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,709,5605,112,Unknown,,Level 2,12,Impact/Impromptu Weapon with Contact - Regardless of Injury
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,709,5612,112,White,Male,Level 2,12,Impact/Impromptu Weapon with Contact - Regardless of Injury
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,3078,5609,112,White,Female,Level 3,19,Non-Striking Use of Baton
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,2205,5599,112,White,Male,Level 2,12,Impact/Impromptu Weapon with Contact - Regardless of Injury
1552,12F-0002,12-001155,1/7/2012 19:00,7th  & Washington St   ,,880,5598,112,White,Male,Level 2,12,Impact/Impromptu Weapon with Contact - Regardless of Injury
